Bod1Cis, Bod2Cis, CasCesty, Dlzka, Druh, Hmot, Loko, MeskanieOdchod, PocNaprav, PocVoznov, Vlak
34434100, 38314100, 180, 14, Sv, 20, 8100, 600, 2, 1, 21960
34434100, 38314100, 180, 28, Sv, 35, 8100, -180, 4, 2, 21966
34434100, 38314100, 180, 587, Nex, 1310, 3700, -3900, 120, 21, 40501
34434100, 38314100, 180, 587, Nex, 1071, 1300, -35340, 86, 41, 43207
34434100, 38314100, 240, 0, Nex, 0, , -77760, 0, 0, 43209
34434100, 38314100, 180, 307, Nex, 1226, 3630, -12720, 64, 16, 45043
34434100, 38314100, 180, 500, Nex, 1738, 3630, -2940, 132, 33, 45047
34434100, 38314100, 180, 516, Nex, 560, 3700, 9120, 76, 19, 46721
34434100, 38314100, 180, 0, Pn, 0, 3630, -78660, 0, 0, 46751
34434100, 38314100, 180, 0, Pn, 0, 3266, -94920, 0, 0, 47001
34434100, 38314100, 180, 492, Pn, 2154, 3266, -19800, 140, 35, 47001
34434100, 38314100, 180, 399, Pn, 2076, 3266, -29760, 112, 28, 47005
34434100, 38314100, 180, 494, Nex, 1872, 2160, -35460, 100, 25, 47041
34434100, 38314100, 150, 519, Nex, 2680, 3266, -25080, 148, 37, 47045
34434100, 38314100, 180, 0, Nex, 0, 3266, -90720, 0, 0, 47053
34434100, 38314100, 180, 0, Nex, 0, 3266, -91920, 0, 0, 47053
34434100, 38314100, 180, 297, Pn, 487, 1890, -5460, 76, 19, 48071
34434100, 38314100, 180, 314, Pn, 567, 7530, -26280, 80, 20, 48073
34434100, 38314100, 180, 16, Lv, 69, 7310, -63450, 4, 1, 53919
34434100, 38314100, 180, 487, Nex, 1293, 1890, -5460, 106, 18, 54011
34434100, 38314100, 180, 423, Pn, 868, 1630, -4590, 124, 31, 54102
34434100, 38314100, 180, 547, Pn, 2329, 1930, -22200, 152, 38, 54121
34434100, 38314100, 180, 350, Pn, 520, 1860, -16620, 84, 21, 54179
34434100, 38314100, 180, 377, Pn, 1664, 1890, -46140, 88, 22, 54206
34434100, 38314100, 180, 17, Lv, 87, 3630, 1320, 4, 1, 54411
34434100, 38314100, 180, 246, Pn, 486, 1210, -38610, 72, 18, 54469
34434100, 38314100, 120, 20, Lv, 87, 1890, -2520, 4, 1, 54595
34434100, 38314100, 180, 230, Pn, 455, 1890, -38160, 72, 18, 54627
34434100, 38314100, 150, 19, Lv, 85, 3650, -10290, 4, 1, 54841
34434100, 38314100, 210, 593, Pn, 1170, 1930, -13740, 168, 42, 54868
34434100, 38314100, 150, 0, Nex, 0, , -3060, 0, 0, 54904
34434100, 38314100, 150, 555, Nex, 652, 1230, -11280, 84, 21, 54904
34434100, 38314100, 180, 19, Lv, 84, 1860, -5760, 4, 1, 54931
34434100, 38314100, 120, 107, Nex, 235, 1630, -720, 18, 5, 60050
34434100, 38314100, 120, 91, Nex, 203, 3630, -180, 16, 4, 60052
34434100, 38314100, 150, 126, Nex, 229, 3630, 840, 20, 8, 60054
34434100, 38314100, 180, 107, Nex, 549, 1300, -720, 28, 7, 60100
34434100, 38314100, 180, 231, Nex, 775, 1300, -2100, 46, 10, 60100
34434100, 38314100, 150, 181, Nex, 655, 3630, 6720, 40, 10, 60106
34434100, 38314100, 300, 186, Nex, 503, 1300, -1920, 36, 9, 60209
34434100, 38314100, 360, 17, Nex, 87, 3630, -37740, 4, 1, 60402
34434100, 38314100, 360, 435, Nex, 1398, 1300, -660, 92, 25, 60409
34434100, 38314100, 360, 17, Nex, 87, 1300, 3180, 4, 1, 60409
34434100, 38314100, 180, 622, Pn, 1988, 3630, -4320, 168, 42, 62002
34434100, 38314100, 180, 593, Pn, 984, 1300, -180, 152, 49, 62010
34434100, 38314100, 180, 553, Pn, 1589, 1300, 180, 124, 35, 62010
34434100, 38314100, 180, 425, Pn, 1295, 1300, -8640, 102, 27, 62014
34434100, 38314100, 240, 366, Pn, 815, 1300, -2820, 98, 26, 62016
34434100, 38314100, 180, 368, Pn, 801, 1300, 7560, 108, 27, 62020
34434100, 38314100, 180, 0, Pn, 0, 1300, -76980, 0, 0, 62022
34434100, 38314100, 180, 18, Lv, 85, 1300, 0, 4, 1, 62022
34434100, 38314100, 180, 19, Lv, 120, 1630, -48240, 6, 1, 64000
34434100, 38314100, 180, 19, Lv, 125, 3630, -1260, 6, 1, 64300
34434100, 38314100, 180, 0, Pn, 0, 3630, -8340, 0, 0, 65523
34434100, 38314100, 180, 378, Pn, 1670, 3630, -9840, 84, 21, 65523
34434100, 38314100, 180, 0, Pn, 0, 1300, -35160, 0, 0, 65524
34434100, 38314100, 180, 18, Lv, 85, 1300, -16020, 4, 1, 65524
34434100, 38314100, 180, 414, Pn, 2395, 1810, -8160, 124, 31, 69230
34434100, 38314100, 180, 0, Nex, 0, 3830, -25260, 0, 0, 69510
34434100, 38314100, 360, 0, Mn, 0, 7310, -79380, 0, 0, 80620
34434100, 38314100, 360, 363, Mn, 677, 7310, -11760, 102, 26, 80620
34434100, 38314100, 180, 17, Sv, 87, 3620, -3720, 4, 1, 90046
34434100, 38314100, 180, 28, Sluz, 64, 4390, -5820, 6, 2, 103056
34434100, 38314100, 600, 0, Vlec, 0, , 0, 0, 0, 999999
34544700, 33722000, 330, 150, Ex, 345, 3800, -1541, 24, 6, 101
34544700, 33722000, 330, 150, Ex, 341, 3800, -977, 24, 6, 103
34544700, 33722000, 330, 150, Ex, 352, 3800, -244, 24, 6, 105
34544700, 33722000, 330, 176, Ex, 392, 1098, -179, 28, 7, 112
34544700, 33722000, 330, 202, Ex, 451, 1510, -797, 32, 8, 114
34544700, 33722000, 330, 174, Ex, 397, 1510, -598, 28, 7, 116
34544700, 33722000, 330, 150, Ex, 361, 3800, -881, 24, 6, 131
34544700, 33722000, 330, 147, Ex, 339, 1510, -2061, 24, 6, 140
34544700, 33722000, 330, 149, Ex, 346, 1510, -1369, 24, 6, 142
34544700, 33722000, 330, 198, Ex, 432, 1510, -947, 32, 8, 144
34544700, 33722000, 240, 185, Ex, 412, 6800, -1686, 28, 7, 240
34544700, 33722000, 300, 177, Ex, 420, 3800, -100, 28, 7, 407
34544700, 33722000, 300, 411, Ex, 842, 3830, -644, 64, 16, 442
34544700, 33722000, 240, 176, Ex, 398, 1510, -581, 28, 7, 502
34544700, 33722000, 240, 185, Ex, 412, 6800, -548, 28, 7, 504
34544700, 33722000, 240, 185, Ex, 412, 6800, -1003, 28, 7, 506
34544700, 33722000, 240, 185, Ex, 412, 1510, -219, 28, 7, 510
34544700, 33722000, 240, 185, Ex, 412, 6800, -855, 28, 7, 512
34544700, 33722000, 300, 149, Ex, 338, 3710, -803, 24, 6, 514
34544700, 33722000, 240, 185, Ex, 412, 6800, -260, 28, 7, 516
34544700, 33722000, 390, 174, Ex, 389, 1510, -1226, 28, 7, 544
34544700, 33722000, 330, 97, Ex, 245, 1510, -272, 16, 4, 546
34544700, 33722000, 330, 122, Ex, 289, 3800, -631, 20, 5, 591
34544700, 33722000, 330, 91, R, 215, 1502, -354, 16, 4, 640
34544700, 33722000, 330, 166, R, 359, 3620, -379, 28, 7, 820
34544700, 33722000, 330, 166, R, 358, 3620, -630, 28, 7, 824
34544700, 33722000, 330, 166, R, 358, 3620, -456, 28, 7, 826
34544700, 33722000, 330, 166, R, 359, 3620, -962, 28, 7, 828
34544700, 33722000, 330, 166, R, 359, 3620, -431, 28, 7, 830
34544700, 33722000, 330, 166, R, 358, 3620, -768, 28, 7, 832
34544700, 33722000, 330, 166, R, 358, 3620, -1222, 28, 7, 834
34544700, 33722000, 330, 166, R, 359, 3620, -684, 28, 7, 836
34544700, 33722000, 330, 166, R, 358, 3620, -448, 28, 7, 838
34544700, 33722000, 330, 191, R, 404, 3620, -1294, 32, 8, 840
34544700, 33722000, 330, 191, R, 403, 3620, -1077, 32, 8, 842
34544700, 33722000, 330, 191, R, 404, 3620, -1659, 32, 8, 844
34544700, 33722000, 330, 164, R, 351, 3620, -658, 28, 7, 846
34544700, 33722000, 330, 166, R, 359, 3620, -186, 28, 7, 848
34544700, 33722000, 330, 255, Ex, 543, 1620, -431, 40, 10, 1000
34544700, 33722000, 330, 255, Ex, 544, 1620, -371, 40, 10, 1002
34544700, 33722000, 330, 281, Ex, 597, 1620, 0, 44, 11, 1004
34544700, 33722000, 330, 545, Ex, 1107, 1620, -1299, 84, 21, 1006
34544700, 33722000, 330, 229, Ex, 495, 1620, -1367, 36, 9, 1008
34544700, 33722000, 330, 229, Ex, 489, 1620, -272, 36, 9, 1010
34544700, 33722000, 330, 255, Ex, 547, 1620, -1529, 40, 10, 1012
34544700, 33722000, 330, 255, Ex, 544, 1620, -2580, 40, 10, 1014
34544700, 33722000, 330, 202, Ex, 440, 1620, -156, 32, 8, 1016
34544700, 33722000, 330, 202, Ex, 443, 1620, -1459, 32, 8, 1018
34544700, 33722000, 270, 378, Ex, 832, 1620, -20384, 60, 15, 1020
34544700, 33722000, 450, 221, Sv, 430, 1502, -926, 36, 9, 1300
34544700, 33722000, 330, 90, Ex, 169, 4800, -626, 12, 1, 1350
34544700, 33722000, 330, 90, Ex, 169, 4800, -1212, 12, 1, 1356
34544700, 33722000, 330, 90, Ex, 169, 4800, -1169, 12, 1, 1358
34544700, 33722000, 330, 90, Ex, 169, 4800, -1441, 12, 1, 1362
34544700, 33722000, 330, 90, Ex, 169, 4800, -1046, 12, 1, 1366
34544700, 33722000, 480, 88, Os, 212, 1630, -627, 16, 4, 3302
34544700, 33722000, 570, 91, Os, 212, 1630, -1153, 16, 4, 3304
34544700, 33722000, 480, 91, Os, 212, 1630, -454, 16, 4, 3306
34544700, 33722000, 540, 98, Os, 224, 4600, -166, 16, 4, 3312
34544700, 33722000, 570, 98, Os, 224, 4600, -211, 16, 4, 3314
34544700, 33722000, 570, 98, Os, 224, 4600, -283, 16, 4, 3316
34544700, 33722000, 570, 98, Os, 224, 4600, -576, 16, 4, 3318
34544700, 33722000, 600, 98, Os, 224, 4600, -733, 16, 4, 3320
34544700, 33722000, 570, 98, Os, 224, 4600, -130, 16, 4, 3322
34544700, 33722000, 570, 98, Os, 224, 4600, -728, 16, 4, 3324
34544700, 33722000, 570, 98, Os, 224, 4600, -187, 16, 4, 3326
34544700, 33722000, 570, 98, Os, 224, 4600, -705, 16, 4, 3326
34544700, 33722000, 600, 587, Nex, 1310, 3700, -3446, 120, 21, 40501
34544700, 33722000, 420, 0, Nex, 0, 3630, -12180, 0, 0, 41721
34544700, 33722000, 420, 688, Nex, 1439, 1860, -1225, 122, 21, 42338
34544700, 33722000, 420, 669, Nex, 1460, 1860, 801, 118, 20, 42338
34544700, 33722000, 420, 533, Nex, 1076, 2160, 6780, 94, 16, 42511
34544700, 33722000, 540, 587, Nex, 1071, 1300, -32383, 86, 41, 43207
34544700, 33722000, 420, 0, Nex, 0, , -77760, 0, 0, 43209
34544700, 33722000, 420, 0, Nex, 0, 3630, 46380, 0, 0, 43401
34544700, 33722000, 600, 495, Nex, 1654, 3266, 4548, 112, 19, 43405
34544700, 33722000, 420, 307, Nex, 1226, 3630, -12880, 64, 16, 45043
34544700, 33722000, 660, 500, Nex, 1738, 3630, -2827, 132, 33, 45047
34544700, 33722000, 360, 516, Nex, 560, 3700, 9837, 76, 19, 46721
34544700, 33722000, 420, 0, Pn, 0, 3630, -78660, 0, 0, 46751
34544700, 33722000, 660, 0, Pn, 0, 3266, -94920, 0, 0, 47001
34544700, 33722000, 660, 492, Pn, 2154, 3266, -19341, 140, 35, 47001
34544700, 33722000, 420, 399, Pn, 2076, 3266, -31050, 112, 28, 47005
34544700, 33722000, 420, 494, Nex, 1872, 3266, -37086, 100, 25, 47041
34544700, 33722000, 660, 519, Nex, 2680, 3266, -24930, 148, 37, 47045
34544700, 33722000, 420, 0, Nex, 0, 3266, -90720, 0, 0, 47053
34544700, 33722000, 420, 0, Nex, 0, 3266, -91920, 0, 0, 47053
34544700, 33722000, 420, 297, Pn, 487, 1890, -5404, 76, 19, 48071
34544700, 33722000, 480, 314, Pn, 567, 7530, -26786, 80, 20, 48073
34544700, 33722000, 540, 0, Nex, 0, , -79860, 0, 0, 48330
34544700, 33722000, 540, 607, Nex, 1153, 1300, 9285, 80, 20, 48330
34544700, 33722000, 420, 574, Pn, 1081, 3630, 8353, 67, 22, 49405
34544700, 33722000, 420, 487, Nex, 1293, 1890, -5356, 106, 18, 54011
34544700, 33722000, 540, 423, Pn, 868, 1630, -3737, 124, 31, 54102
34544700, 33722000, 540, 516, Pn, 1968, 1630, -5195, 104, 26, 54112
34544700, 33722000, 420, 547, Pn, 2329, 1930, -21654, 152, 38, 54121
34544700, 33722000, 420, 350, Pn, 520, 1860, -14963, 84, 21, 54179
34544700, 33722000, 480, 377, Pn, 1664, 1890, -43948, 88, 22, 54206
34544700, 33722000, 420, 17, Lv, 87, 3630, 1126, 4, 1, 54411
34544700, 33722000, 420, 246, Pn, 486, 1210, -37953, 72, 18, 54469
34544700, 33722000, 420, 14, Lv, 64, 7420, -895, 4, 1, 54566
34544700, 33722000, 420, 20, Lv, 87, 1890, -1399, 4, 1, 54595
34544700, 33722000, 480, 99, Sluz, 317, 7300, -15469, 21, 5, 54600
34544700, 33722000, 660, 230, Pn, 455, 1890, -38696, 72, 18, 54627
34544700, 33722000, 570, 268, Pn, 574, 7400, -12361, 88, 22, 54628
34544700, 33722000, 570, 90, Pn, 220, 7410, 1070, 28, 7, 54758
34544700, 33722000, 390, 19, Lv, 85, 3650, -10726, 4, 1, 54841
34544700, 33722000, 540, 593, Pn, 1170, 1930, -14834, 168, 42, 54868
34544700, 33722000, 420, 0, Nex, 0, , -3060, 0, 0, 54904
34544700, 33722000, 420, 555, Nex, 652, 1230, -11494, 84, 21, 54904
34544700, 33722000, 360, 19, Lv, 84, 1860, -5265, 4, 1, 54931
34544700, 33722000, 360, 107, Nex, 235, 1630, -748, 18, 5, 60050
34544700, 33722000, 360, 91, Nex, 203, 3630, -256, 16, 4, 60052
34544700, 33722000, 390, 126, Nex, 229, 3630, 844, 20, 8, 60054
34544700, 33722000, 480, 107, Nex, 549, 1300, -535, 28, 7, 60100
34544700, 33722000, 480, 231, Nex, 775, 1300, -2033, 46, 10, 60100
34544700, 33722000, 480, 328, Nex, 532, 1300, 583, 84, 21, 60102
34544700, 33722000, 480, 17, Nex, 85, 1300, 6391, 4, 1, 60102
34544700, 33722000, 540, 181, Nex, 655, 3630, 6816, 40, 10, 60106
34544700, 33722000, 720, 186, Nex, 503, 1300, -1214, 36, 9, 60209
34544700, 33722000, 480, 435, Nex, 1398, 1300, -546, 92, 25, 60409
34544700, 33722000, 480, 17, Nex, 87, 1300, 3538, 4, 1, 60409
34544700, 33722000, 480, 644, Nex, 1216, 1630, -1206, 116, 26, 61010
34544700, 33722000, 480, 670, Pn, 2058, 3630, -4954, 180, 45, 62002
34544700, 33722000, 540, 593, Pn, 984, 1300, -114, 152, 49, 62010
34544700, 33722000, 540, 553, Pn, 1589, 1300, 274, 124, 35, 62010
34544700, 33722000, 480, 425, Pn, 1295, 1300, -9125, 102, 27, 62014
34544700, 33722000, 900, 383, Pn, 656, 1300, -716, 106, 28, 62016
34544700, 33722000, 540, 368, Pn, 801, 1300, 8164, 108, 27, 62020
34544700, 33722000, 480, 0, Pn, 0, 1300, -76980, 0, 0, 62022
34544700, 33722000, 420, 19, Lv, 120, 1630, -48240, 6, 1, 64000
34544700, 33722000, 420, 387, Pn, 720, 3630, -33416, 120, 30, 64100
34544700, 33722000, 540, 303, Pn, 1695, 1200, 3898, 88, 22, 64400
34544700, 33722000, 600, 0, Pn, 0, 1300, -35940, 0, 0, 65510
34544700, 33722000, 420, 0, Pn, 0, 3630, -8340, 0, 0, 65523
34544700, 33722000, 420, 378, Pn, 1670, 3630, -11400, 84, 21, 65523
34544700, 33722000, 660, 0, Pn, 0, 1300, -35160, 0, 0, 65524
34544700, 33722000, 900, 414, Pn, 2395, 1810, -7429, 124, 31, 69230
34544700, 33722000, 540, 0, Nex, 0, 3830, -25260, 0, 0, 69510
34544700, 33722000, 450, 17, Sv, 87, 3620, -3967, 4, 1, 90046
34544700, 33722000, 480, 14, Sluz, 24, 4390, -4459, 2, 1, 100820
34544700, 34804500, 330, 150, Ex, 341, 3800, -244, 24, 6, 100
34544700, 34804500, 330, 124, Ex, 299, 3800, -236, 20, 5, 102
34544700, 34804500, 330, 150, Ex, 350, 3800, -615, 24, 6, 104
34544700, 34804500, 300, 149, Ex, 348, 1510, -555, 24, 6, 113
34544700, 34804500, 300, 202, Ex, 447, 1098, -1557, 32, 8, 115
34544700, 34804500, 300, 223, Ex, 477, 1510, -1623, 36, 9, 117
34544700, 34804500, 330, 150, Ex, 354, 3800, -179, 24, 6, 130
34544700, 34804500, 300, 147, Ex, 339, 1510, -3545, 24, 6, 141
34544700, 34804500, 300, 149, Ex, 344, 1510, -769, 24, 6, 143
34544700, 34804500, 300, 172, Ex, 394, 1510, -187, 28, 7, 145
34544700, 34804500, 300, 185, Ex, 378, 6800, -1445, 28, 7, 241
34544700, 34804500, 330, 178, Ex, 416, 3800, -1937, 28, 7, 406
34544700, 34804500, 330, 177, Ex, 420, 3800, -463, 28, 7, 406
34544700, 34804500, 330, 281, R, 666, 3800, -87, 44, 11, 408
34544700, 34804500, 360, 412, Ex, 848, 3505, -78, 64, 16, 443
34544700, 34804500, 360, 411, Ex, 845, 3505, 136, 64, 16, 443
34544700, 34804500, 300, 185, Ex, 412, 6800, -1937, 28, 7, 505
34544700, 34804500, 300, 185, Ex, 412, 6800, -244, 28, 7, 507
34544700, 34804500, 300, 176, Ex, 398, 6800, -211, 28, 7, 509
34544700, 34804500, 300, 185, Ex, 412, 1510, -121, 28, 7, 511
34544700, 34804500, 300, 149, Ex, 338, 1510, -603, 24, 6, 513
34544700, 34804500, 300, 185, Ex, 412, 6800, -1008, 28, 7, 515
34544700, 34804500, 300, 185, Ex, 412, 6800, -454, 28, 7, 517
34544700, 34804500, 300, 185, Ex, 412, 6800, -568, 28, 7, 517
34544700, 34804500, 360, 149, Ex, 346, 1510, -648, 24, 6, 545
34544700, 34804500, 330, 96, Ex, 238, 1510, -42, 16, 4, 547
34544700, 34804500, 330, 122, Ex, 289, 3800, -400, 20, 5, 590
34544700, 34804500, 360, 144, R, 321, 1510, -138, 24, 6, 641
34544700, 34804500, 390, 166, R, 359, 3620, -101, 28, 7, 821
34544700, 34804500, 390, 166, R, 358, 3620, -700, 28, 7, 823
34544700, 34804500, 390, 166, R, 358, 3620, -459, 28, 7, 825
34544700, 34804500, 390, 166, R, 359, 3620, 0, 28, 7, 827
34544700, 34804500, 390, 166, R, 359, 3620, -602, 28, 7, 827
34544700, 34804500, 390, 166, R, 358, 3620, -565, 28, 7, 829
34544700, 34804500, 390, 166, R, 359, 3620, -222, 28, 7, 831
34544700, 34804500, 390, 166, R, 359, 3620, -762, 28, 7, 833
34544700, 34804500, 390, 166, R, 358, 3620, -635, 28, 7, 835
34544700, 34804500, 390, 191, R, 403, 3620, 0, 32, 8, 837
34544700, 34804500, 390, 191, R, 403, 3620, -257, 32, 8, 837
34544700, 34804500, 390, 162, R, 359, 3620, 0, 28, 7, 839
34544700, 34804500, 390, 166, R, 358, 3620, -1168, 28, 7, 839
34544700, 34804500, 390, 166, R, 359, 3620, 0, 28, 7, 841
34544700, 34804500, 390, 166, R, 359, 3620, -439, 28, 7, 841
34544700, 34804500, 390, 164, R, 351, 3620, -568, 28, 7, 843
34544700, 34804500, 390, 166, R, 359, 3620, -625, 28, 7, 845
34544700, 34804500, 390, 189, R, 396, 3620, -344, 32, 8, 847
34544700, 34804500, 390, 215, R, 447, 3620, -1583, 36, 9, 849
34544700, 34804500, 390, 166, R, 358, 3620, -503, 28, 7, 849
34544700, 34804500, 300, 229, Ex, 489, 1620, -237, 36, 9, 1001
34544700, 34804500, 300, 255, Ex, 543, 1620, -9074, 40, 10, 1003
34544700, 34804500, 300, 229, Ex, 493, 1620, -2781, 36, 9, 1005
34544700, 34804500, 300, 204, Ex, 445, 1620, -528, 32, 8, 1007
34544700, 34804500, 300, 255, Ex, 543, 1620, -1300, 40, 10, 1009
34544700, 34804500, 300, 229, Ex, 495, 1620, -1426, 36, 9, 1011
34544700, 34804500, 300, 229, Ex, 493, 1620, -479, 36, 9, 1013
34544700, 34804500, 300, 229, Ex, 489, 1620, -686, 36, 9, 1015
34544700, 34804500, 300, 255, Ex, 547, 1620, -820, 40, 10, 1017
34544700, 34804500, 300, 255, Ex, 544, 1620, -686, 40, 10, 1019
34544700, 34804500, 300, 281, Ex, 595, 1620, -477, 44, 11, 1019
34544700, 34804500, 330, 361, Ex, 751, 1620, -428, 56, 14, 1021
34544700, 34804500, 330, 308, Ex, 637, 1620, -132, 48, 12, 1021
34544700, 34804500, 480, 44, Sv, 131, 1502, 5912, 8, 2, 1301
34544700, 34804500, 360, 90, Ex, 169, 4800, -3763, 12, 1, 1351
34544700, 34804500, 360, 90, Ex, 169, 4800, -1508, 12, 1, 1357
34544700, 34804500, 360, 90, Ex, 169, 4800, -2393, 12, 1, 1359
34544700, 34804500, 360, 90, Ex, 169, 4800, -144, 12, 1, 1367
34544700, 34804500, 360, 90, Ex, 169, 4800, -609, 12, 1, 1367
34544700, 34804500, 480, 91, Os, 212, 1630, -57, 16, 4, 3301
34544700, 34804500, 480, 91, Os, 217, 1630, -81, 16, 4, 3303
34544700, 34804500, 480, 117, Os, 262, 1630, -195, 20, 5, 3307
34544700, 34804500, 540, 98, Os, 224, 4600, -317, 16, 4, 3311
34544700, 34804500, 540, 98, Os, 224, 4600, -335, 16, 4, 3313
34544700, 34804500, 540, 98, Os, 224, 4600, -22, 16, 4, 3315
34544700, 34804500, 570, 98, Os, 224, 4600, -207, 16, 4, 3317
34544700, 34804500, 540, 98, Os, 224, 4600, -129, 16, 4, 3319
34544700, 34804500, 540, 98, Os, 224, 4600, -41, 16, 4, 3321
34544700, 34804500, 540, 98, Os, 224, 4600, -23, 16, 4, 3323
34544700, 34804500, 510, 98, Os, 224, 4600, -563, 16, 4, 3325
34544700, 34804500, 510, 98, Os, 224, 4600, -297, 16, 4, 3325
34544700, 34804500, 480, 570, Nex, 998, 1870, -13660, 124, 17, 40514
34544700, 34804500, 480, 566, Nex, 1353, 3630, -26392, 104, 22, 41720
34544700, 34804500, 600, 592, Nex, 1213, 1300, -8604, 92, 38, 43204
34544700, 34804500, 420, 565, Nex, 1194, 3630, -51638, 96, 22, 43400
34544700, 34804500, 480, 317, Nex, 907, 3630, 12250, 88, 22, 45222
34544700, 34804500, 420, 604, Nex, 1012, 3266, -15737, 172, 43, 47002
34544700, 34804500, 420, 239, Nex, 1337, 3266, -8047, 76, 19, 47002
34544700, 34804500, 600, 385, Nex, 633, 3266, -10764, 108, 27, 47006
34544700, 34804500, 600, 569, Nex, 1017, 3266, -36486, 164, 41, 47006
34544700, 34804500, 480, 494, Nex, 655, 3266, -39537, 100, 25, 47046
34544700, 34804500, 450, 558, Nex, 919, 1230, -1698, 96, 24, 47200
34544700, 34804500, 480, 253, Pn, 483, 3266, -10395, 68, 17, 48056
34544700, 34804500, 480, 533, Pn, 937, 3266, -55564, 152, 38, 48056
34544700, 34804500, 480, 165, Pn, 318, 1890, -12746, 40, 10, 48070
34544700, 34804500, 480, 39, Pn, 171, 1860, -17924, 8, 2, 48072
34544700, 34804500, 540, 0, Pn, 0, 1300, -79320, 0, 0, 48224
34544700, 34804500, 420, 600, Pn, 745, 3630, -12204, 70, 23, 49404
34544700, 34804500, 300, 318, Pn, 680, 7500, -4698, 88, 21, 52829
34544700, 34804500, 480, 520, Nex, 958, 1930, -18182, 144, 36, 53582
34544700, 34804500, 480, 555, Pn, 700, 7530, -17959, 100, 25, 53757
34544700, 34804500, 540, 413, Pn, 2457, 1300, -70800, 120, 30, 53761
34544700, 34804500, 540, 420, Pn, 2296, 7400, 4852, 120, 30, 53769
34544700, 34804500, 480, 439, Pn, 1881, 3630, -6929, 96, 24, 53880
34544700, 34804500, 480, 298, Nex, 475, 1830, 10914, 60, 15, 54093
34544700, 34804500, 480, 180, Nex, 382, 1810, 12855, 54, 7, 54169
34544700, 34804500, 480, 546, Pn, 2685, 3650, -11710, 152, 38, 54196
34544700, 34804500, 360, 20, Lv, 87, 1890, -24484, 4, 1, 54226
34544700, 34804500, 420, 595, Pn, 958, 3700, -4671, 164, 41, 54232
34544700, 34804500, 450, 493, Nex, 785, 3630, 3173, 136, 34, 54340
34544700, 34804500, 540, 537, Pn, 919, 3630, -45450, 152, 38, 54401
34544700, 34804500, 540, 342, Pn, 1938, 1630, -15064, 100, 25, 54419
34544700, 34804500, 420, 331, Pn, 1533, 1890, -15590, 80, 20, 54640
34544700, 34804500, 480, 413, Pn, 2457, 1300, 864, 120, 30, 54801
34544700, 34804500, 457, 0, Pn, 0, , 0, 0, 0, 54865
34544700, 34804500, 540, 14, Lv, 72, 7410, -36704, 4, 1, 54865
34544700, 34804500, 480, 270, Pn, 1474, 3630, -10548, 84, 21, 54879
34544700, 34804500, 480, 270, Pn, 1556, 7420, -14545, 84, 21, 54941
34544700, 34804500, 360, 66, Nex, 163, 1630, 272, 12, 3, 60051
34544700, 34804500, 450, 42, Nex, 124, 1630, -1783, 8, 2, 60057
34544700, 34804500, 480, 462, Nex, 1176, 1300, -2080, 98, 20, 60101
34544700, 34804500, 480, 165, Nex, 315, 1300, 1571, 40, 11, 60208
34544700, 34804500, 420, 262, Nex, 380, 1300, -427, 48, 12, 60408
34544700, 34804500, 420, 190, Nex, 330, 1300, -553, 38, 10, 60408
34544700, 34804500, 420, 645, Nex, 820, 1630, 4171, 122, 25, 61011
34544700, 34804500, 480, 425, Pn, 1142, 3630, 5780, 120, 30, 62001
34544700, 34804500, 480, 515, Pn, 1212, 1300, -182, 116, 29, 62011
34544700, 34804500, 480, 662, Pn, 888, 3630, -3416, 134, 34, 62015
34544700, 34804500, 480, 144, Pn, 386, 3630, 2536, 40, 10, 62015
34544700, 34804500, 480, 230, Pn, 983, 1300, -1026, 64, 16, 62017
34544700, 34804500, 480, 225, Pn, 537, 1300, 168, 68, 17, 62021
34544700, 34804500, 480, 18, Pn, 85, 1300, 6773, 4, 1, 62021
